rec_id,obc_timeStamp,obc_sensor,gps_validity,gps_utcTime,gps_latitude,gps_longitude,gps_fixQuality,gps_dilution,gps_speed,jm_netJoule,jm_voltage,jm_current,lfm_temperature,lfm_integratedCorrFlow,lfm_instantFlow,gps_lat,gps_long,gfs_netGasVolume,Lap,GPS Delta Distance(m),GPS Distance (m),GPS Speed (m/s),Acceleration (m/s^2),Grade (m/m),e_accel,e_grade,Roll Resistance coef,e_roll_resistance,e_drag,e_Road_Load_Total,e_Road_Load_netJoules,e_Road_Load_Total_Force,e_Road_Load_Work,LFM_vol_int,LFM_corr,LFM_corr_int,LFM Integrated Fuel Economy,Instant BSFC,Time
9229,19:20.4,ALL,ok,00.19.18,38°09.656926N,122°27.230346W,1,0.9,21.7,1629,12725,175,27.8,11.2226,0,38.09656926,122.2723035,,3,0,2.996180479,6.027777778,,,,,,,,,,,,,11.05029727,0,,,0.322333333
9230,19:20.5,ALL,ok,00.19.18,38°09.656926N,122°27.230346W,1,0.9,21.7,1629,12725,175,27.8,11.2228,0.0984,38.09656926,122.2723035,,3,0,2.996180479,6.027777778,,,,,,,,,,,,,11.0504942,0.096889246,,,0.322361111
9231,19:20.6,ALL,ok,00.19.18,38°09.656926N,122°27.230346W,1,0.9,21.7,1630,12724,174,27.8,11.2228,0.0984,38.09656926,122.2723035,,3,5.861207531,3.002041687,6.027777778,,,,,,,,,,,,,11.0504942,0.096889246,,,0.322388889
9232,19:20.7,ALL,ok,00.19.19,38°09.658878N,122°27.233514W,1,0.9,21.3,1630,12724,174,27.8,11.2228,0,38.09658878,122.2723351,,3,0,3.002041687,5.916666667,,,,,,,,,,,,,11.0504942,0,,,0.322416667
9233,19:20.8,ALL,ok,00.19.19,38°09.658878N,122°27.233514W,1,0.9,21.3,1630,12724,174,27.8,11.2228,0,38.09658878,122.2723351,,3,0,3.002041687,5.916666667,,,,,,,,,,,,,11.0504942,0,,,0.322444444
9234,19:20.9,ALL,ok,00.19.19,38°09.658878N,122°27.233514W,1,0.9,21.3,1630,12724,174,27.8,11.2232,0.2953,38.09658878,122.2723351,,3,0,3.002041687,5.916666667,,,,,,,,,,,,,11.05088806,0.290766203,,,0.322472222
9235,19:21.0,ALL,ok,00.19.19,38°09.658878N,122°27.233514W,1,0.9,21.3,1630,12724,174,27.8,11.2232,0,38.09658878,122.2723351,,3,0,3.002041687,5.916666667,,,,,,,,,,,,,11.05088806,0,,,0.3225
9236,19:21.1,ALL,ok,00.19.19,38°09.658878N,122°27.233514W,1,0.9,21.3,1631,12724,169,27.8,11.2232,0,38.09658878,122.2723351,,3,0,3.002041687,5.916666667,,,,,,,,,,,,,11.05088806,0,,,0.322527778
9237,19:21.2,ALL,ok,00.19.19,38°09.658878N,122°27.233514W,1,0.9,21.3,1631,12724,169,27.8,11.2234,0.0984,38.09658878,122.2723351,,3,0,3.002041687,5.916666667,,,,,,,,,,,,,11.05108499,0.096889246,,,0.322555556
9238,19:21.3,ALL,ok,00.19.19,38°09.658878N,122°27.233514W,1,0.9,21.3,1631,12724,169,27.8,11.2234,0,38.09658878,122.2723351,,3,0,3.002041687,5.916666667,,,,,,,,,,,,,11.05108499,0,,,0.322583333
9239,19:21.4,ALL,ok,00.19.19,38°09.658878N,122°27.233514W,1,0.9,21.3,1631,12724,169,27.8,11.2239,0.2953,38.09658878,122.2723351,,3,0,3.002041687,5.916666667,,,,,,,,,,,,,11.05157731,0.290766203,,,0.322611111
9240,19:21.5,ALL,ok,00.19.19,38°09.658878N,122°27.233514W,1,0.9,21.3,1631,12724,169,27.8,11.2246,0.3937,38.09658878,122.2723351,,3,0,3.002041687,5.916666667,,,,,,,,,,,,,11.05226657,0.387655449,,,0.322638889
9241,19:21.6,ALL,ok,00.19.19,38°09.658878N,122°27.233514W,1,0.9,21.3,1632,12724,173,27.8,11.2246,0,38.09658878,122.2723351,,3,5.692434033,3.007734121,5.916666667,,,,,,,,,,,,,11.05226657,0,,,0.322666667
9242,19:21.7,ALL,ok,00.19.20,38°09.660868N,122°27.236493W,1,0.9,20.9,1632,12724,173,27.8,11.2246,0,38.09660868,122.2723649,,3,0,3.007734121,5.805555556,,,,,,,,,,,,,11.05226657,0,,,0.322694444
9243,19:21.8,ALL,ok,00.19.20,38°09.660868N,122°27.236493W,1,0.9,20.9,1632,12724,173,27.8,11.2247,0.0984,38.09660868,122.2723649,,3,0,3.007734121,5.805555556,,,,,,,,,,,,,11.05236503,0.096889246,,,0.322722222
9244,19:21.9,ALL,ok,00.19.20,38°09.660868N,122°27.236493W,1,0.9,20.9,1632,12724,173,27.8,11.2247,0,38.09660868,122.2723649,,3,0,3.007734121,5.805555556,,,,,,,,,,,,,11.05236503,0,,,0.32275
9245,19:22.0,ALL,ok,00.19.20,38°09.660868N,122°27.236493W,1,0.9,20.9,1632,12724,173,27.8,11.2251,0.1968,38.09660868,122.2723649,,3,0,3.007734121,5.805555556,,,,,,,,,,,,,11.05275889,0.193778492,,,0.322777778
9246,19:22.1,ALL,ok,00.19.20,38°09.660868N,122°27.236493W,1,0.9,20.9,1633,12723,178,27.8,11.2251,0,38.09660868,122.2723649,,3,0,3.007734121,5.805555556,,,,,,,,,,,,,11.05275889,0,,,0.322805556
9247,19:22.2,ALL,ok,00.19.20,38°09.660868N,122°27.236493W,1,0.9,20.9,1633,12723,178,27.8,11.2251,0,38.09660868,122.2723649,,3,0,3.007734121,5.805555556,,,,,,,,,,,,,11.05275889,0,,,0.322833333
9248,19:22.3,ALL,ok,00.19.20,38°09.660868N,122°27.236493W,1,0.9,20.9,1633,12723,178,27.8,11.2254,0.1968,38.09660868,122.2723649,,3,0,3.007734121,5.805555556,,,,,,,,,,,,,11.05305428,0.193778492,,,0.322861111
9249,19:22.4,ALL,ok,00.19.20,38°09.660868N,122°27.236493W,1,0.9,20.9,1633,12723,178,27.8,11.2255,0.0984,38.09660868,122.2723649,,3,0,3.007734121,5.805555556,,,,,,,,,,,,,11.05315275,0.096889246,,,0.322888889
9250,19:22.5,ALL,ok,00.19.20,38°09.660868N,122°27.236493W,1,0.9,20.9,1633,12723,178,27.8,11.2255,0,38.09660868,122.2723649,,3,5.640918904,3.01337504,5.805555556,,,,,,,,,,,,,11.05315275,0,,,0.322916667
9251,19:22.6,ALL,ok,00.19.21,38°09.662787N,122°27.239501W,1,0.9,20.4,1634,12724,172,27.8,11.226,0.2953,38.09662787,122.272395,,3,0,3.01337504,5.666666667,,,,,,,,,,,,,11.05364507,0.290766203,,,0.322944444
9252,19:22.7,ALL,ok,00.19.21,38°09.662787N,122°27.239501W,1,0.9,20.4,1634,12724,172,27.8,11.2262,0.0984,38.09662787,122.272395,,3,0,3.01337504,5.666666667,,,,,,,,,,,,,11.053842,0.096889246,,,0.322972222
9253,19:22.8,ALL,ok,00.19.21,38°09.662787N,122°27.239501W,1,0.9,20.4,1634,12724,172,27.8,11.2262,0,38.09662787,122.272395,,3,0,3.01337504,5.666666667,,,,,,,,,,,,,11.053842,0,,,0.323
9254,19:22.9,ALL,ok,00.19.21,38°09.662787N,122°27.239501W,1,0.9,20.4,1634,12724,172,27.8,11.2262,0,38.09662787,122.272395,,3,0,3.01337504,5.666666667,,,,,,,,,,,,,11.053842,0,,,0.323027778
9255,19:23.0,ALL,ok,00.19.21,38°09.662787N,122°27.239501W,1,0.9,20.4,1634,12724,172,27.8,11.2264,0.0984,38.09662787,122.272395,,3,0,3.01337504,5.666666667,,,,,,,,,,,,,11.05403893,0.096889246,,,0.323055556
9256,19:23.1,ALL,ok,00.19.21,38°09.662787N,122°27.239501W,1,0.9,20.4,1635,12724,177,27.8,11.2264,0,38.09662787,122.272395,,3,0,3.01337504,5.666666667,,,,,,,,,,,,,11.05403893,0,,,0.323083333
9257,19:23.2,ALL,ok,00.19.21,38°09.662787N,122°27.239501W,1,0.9,20.4,1635,12724,177,27.8,11.2264,0,38.09662787,122.272395,,3,0,3.01337504,5.666666667,,,,,,,,,,,,,11.05403893,0,,,0.323111111
9258,19:23.3,ALL,ok,00.19.21,38°09.662787N,122°27.239501W,1,0.9,20.4,1635,12724,177,27.8,11.227,0.3942,38.09662787,122.272395,,3,0,3.01337504,5.666666667,,,,,,,,,,,,,11.05462972,0.388147772,,,0.323138889
9259,19:23.4,ALL,ok,00.19.21,38°09.662787N,122°27.239501W,1,0.9,20.4,1635,12724,177,27.8,11.227,0,38.09662787,122.272395,,3,0,3.01337504,5.666666667,,,,,,,,,,,,,11.05462972,0,,,0.323166667
9260,19:23.5,ALL,ok,00.19.21,38°09.662787N,122°27.239501W,1,0.9,20.4,1635,12724,177,27.8,11.227,0,38.09662787,122.272395,,3,5.512056789,3.018887097,5.666666667,,,,,,,,,,,,,11.05462972,0,,,0.323194444
9261,19:23.6,ALL,ok,00.19.22,38°09.664632N,122°27.242471W,1,0.9,19.9,1636,12723,174,27.8,11.227,0,38.09664632,122.2724247,,3,0,3.018887097,5.527777778,,,,,,,,,,,,,11.05462972,0,,,0.323222222
9262,19:23.7,ALL,ok,00.19.22,38°09.664632N,122°27.242471W,1,0.9,19.9,1636,12723,174,27.8,11.227,0,38.09664632,122.2724247,,3,0,3.018887097,5.527777778,,,,,,,,,,,,,11.05462972,0,,,0.32325
9263,19:23.8,ALL,ok,00.19.22,38°09.664632N,122°27.242471W,1,0.9,19.9,1636,12723,174,27.8,11.227,0,38.09664632,122.2724247,,3,0,3.018887097,5.527777778,,,,,,,,,,,,,11.05462972,0,,,0.323277778
9264,19:23.9,ALL,ok,00.19.22,38°09.664632N,122°27.242471W,1,0.9,19.9,1636,12723,174,27.8,11.227,0,38.09664632,122.2724247,,3,0,3.018887097,5.527777778,,,,,,,,,,,,,11.05462972,0,,,0.323305556
9265,19:24.0,ALL,ok,00.19.22,38°09.664632N,122°27.242471W,1,0.9,19.9,1636,12723,174,27.8,11.227,0,38.09664632,122.2724247,,3,0,3.018887097,5.527777778,,,,,,,,,,,,,11.05462972,0,,,0.323333333
9266,19:24.2,ALL,ok,00.19.22,38°09.664632N,122°27.242471W,1,0.9,19.9,1638,12724,174,27.8,11.2278,0.3937,38.09664632,122.2724247,,3,0,3.018887097,5.527777778,,,,,,,,,,,,,11.05541744,0.387655449,,,0.323388889
9267,19:24.3,ALL,ok,00.19.22,38°09.664632N,122°27.242471W,1,0.9,19.9,1638,12724,174,27.8,11.2278,0,38.09664632,122.2724247,,3,0,3.018887097,5.527777778,,,,,,,,,,,,,11.05541744,0,,,0.323416667
9268,19:24.4,ALL,ok,00.19.22,38°09.664632N,122°27.242471W,1,0.9,19.9,1638,12724,174,27.8,11.2278,0,38.09664632,122.2724247,,3,0,3.018887097,5.527777778,,,,,,,,,,,,,11.05541744,0,,,0.323444444
9269,19:24.5,ALL,ok,00.19.22,38°09.664632N,122°27.242471W,1,0.9,19.9,1638,12724,174,27.8,11.2278,0,38.09664632,122.2724247,,3,0,3.018887097,5.527777778,,,,,,,,,,,,,11.05541744,0,,,0.323472222
9270,19:24.6,ALL,ok,00.19.22,38°09.664632N,122°27.242471W,1,0.9,19.9,1639,12723,173,27.8,11.2282,0.1968,38.09664632,122.2724247,,3,5.548226696,3.024435323,5.527777778,,,,,,,,,,,,,11.0558113,0.193778492,,,0.3235
9271,19:24.7,ALL,ok,00.19.23,38°09.666446N,122°27.245503W,1,0.9,19.5,1639,12723,173,27.8,11.2282,0,38.09666446,122.272455,,3,0,3.024435323,5.416666667,,,,,,,,,,,,,11.0558113,0,,,0.323527778
9272,19:24.8,ALL,ok,00.19.23,38°09.666446N,122°27.245503W,1,0.9,19.5,1639,12723,173,27.8,11.2282,0,38.09666446,122.272455,,3,0,3.024435323,5.416666667,,,,,,,,,,,,,11.0558113,0,,,0.323555556
9273,19:24.9,ALL,ok,00.19.23,38°09.666446N,122°27.245503W,1,0.9,19.5,1639,12723,173,27.8,11.2287,0.2953,38.09666446,122.272455,,3,0,3.024435323,5.416666667,,,,,,,,,,,,,11.05630362,0.290766203,,,0.323583333
9274,19:25.0,ALL,ok,00.19.23,38°09.666446N,122°27.245503W,1,0.9,19.5,1639,12723,173,27.8,11.2287,0,38.09666446,122.272455,,3,0,3.024435323,5.416666667,,,,,,,,,,,,,11.05630362,0,,,0.323611111
9275,19:25.1,ALL,ok,00.19.23,38°09.666446N,122°27.245503W,1,0.9,19.5,1640,12723,173,27.8,11.2287,0,38.09666446,122.272455,,3,0,3.024435323,5.416666667,,,,,,,,,,,,,11.05630362,0,,,0.323638889
9276,19:25.2,ALL,ok,00.19.23,38°09.666446N,122°27.245503W,1,0.9,19.5,1640,12723,173,27.8,11.229,0.1968,38.09666446,122.272455,,3,0,3.024435323,5.416666667,,,,,,,,,,,,,11.05659901,0.193778492,,,0.323666667
9277,19:25.3,ALL,ok,00.19.23,38°09.666446N,122°27.245503W,1,0.9,19.5,1640,12723,173,27.8,11.229,0,38.09666446,122.272455,,3,0,3.024435323,5.416666667,,,,,,,,,,,,,11.05659901,0,,,0.323694444
9278,19:25.4,ALL,ok,00.19.23,38°09.666446N,122°27.245503W,1,0.9,19.5,1640,12723,173,27.8,11.229,0,38.09666446,122.272455,,3,0,3.024435323,5.416666667,,,,,,,,,,,,,11.05659901,0,,,0.323722222
9279,19:25.5,ALL,ok,00.19.23,38°09.666446N,122°27.245503W,1,0.9,19.5,1640,12723,173,27.8,11.229,0,38.09666446,122.272455,,3,0,3.024435323,5.416666667,,,,,,,,,,,,,11.05659901,0,,,0.32375
9280,19:25.6,ALL,ok,00.19.23,38°09.666446N,122°27.245503W,1,0.9,19.5,1641,12723,172,27.8,11.229,0,38.09666446,122.272455,,3,5.217840497,3.029653164,5.416666667,,,,,,,,,,,,,11.05659901,0,,,0.323777778
9281,19:25.7,ALL,ok,00.19.24,38°09.668184N,122°27.248323W,1,0.9,19.1,1641,12723,172,27.8,11.2293,0.1968,38.09668184,122.2724832,,3,0,3.029653164,5.305555556,,,,,,,,,,,,,11.05689441,0.193778492,,,0.323805556
9282,19:25.8,ALL,ok,00.19.24,38°09.668184N,122°27.248323W,1,0.9,19.1,1641,12723,172,27.8,11.2293,0,38.09668184,122.2724832,,3,0,3.029653164,5.305555556,,,,,,,,,,,,,11.05689441,0,,,0.323833333
9283,19:25.9,ALL,ok,00.19.24,38°09.668184N,122°27.248323W,1,0.9,19.1,1641,12723,172,27.8,11.2301,0.4921,38.09668184,122.2724832,,3,0,3.029653164,5.305555556,,,,,,,,,,,,,11.05768212,0.484544694,,,0.323861111
9284,19:26.0,ALL,ok,00.19.24,38°09.668184N,122°27.248323W,1,0.9,19.1,1641,12723,172,27.8,11.2301,0,38.09668184,122.2724832,,3,0,3.029653164,5.305555556,,,,,,,,,,,,,11.05768212,0,,,0.323888889
9285,19:26.1,ALL,ok,00.19.24,38°09.668184N,122°27.248323W,1,0.9,19.1,1642,12723,174,27.8,11.2301,0,38.09668184,122.2724832,,3,0,3.029653164,5.305555556,,,,,,,,,,,,,11.05768212,0,,,0.323916667
9286,19:26.2,ALL,ok,00.19.24,38°09.668184N,122°27.248323W,1,0.9,19.1,1642,12723,174,27.8,11.2301,0,38.09668184,122.2724832,,3,0,3.029653164,5.305555556,,,,,,,,,,,,,11.05768212,0,,,0.323944444
9287,19:26.3,ALL,ok,00.19.24,38°09.668184N,122°27.248323W,1,0.9,19.1,1642,12723,174,27.8,11.2308,0.3942,38.09668184,122.2724832,,3,0,3.029653164,5.305555556,,,,,,,,,,,,,11.05837138,0.388147772,,,0.323972222
9288,19:26.4,ALL,ok,00.19.24,38°09.668184N,122°27.248323W,1,0.9,19.1,1642,12723,174,27.8,11.2308,0,38.09668184,122.2724832,,3,0,3.029653164,5.305555556,,,,,,,,,,,,,11.05837138,0,,,0.324
9289,19:26.5,ALL,ok,00.19.24,38°09.668184N,122°27.248323W,1,0.9,19.1,1642,12723,174,27.8,11.2308,0,38.09668184,122.2724832,,3,5.752566617,3.03540573,5.305555556,,,,,,,,,,,,,11.05837138,0,,,0.324027778
9290,19:26.6,ALL,ok,00.19.25,38°09.670052N,122°27.251479W,1,0.9,18.7,1643,12723,171,27.8,11.2308,0,38.09670052,122.2725148,,3,0,3.03540573,5.194444444,,,,,,,,,,,,,11.05837138,0,,,0.324055556
9291,19:26.7,ALL,ok,00.19.25,38°09.670052N,122°27.251479W,1,0.9,18.7,1643,12723,171,27.8,11.2315,0.3937,38.09670052,122.2725148,,3,0,3.03540573,5.194444444,,,,,,,,,,,,,11.05906063,0.387655449,,,0.324083333
9292,19:26.8,ALL,ok,00.19.25,38°09.670052N,122°27.251479W,1,0.9,18.7,1643,12723,171,27.8,11.2315,0,38.09670052,122.2725148,,3,0,3.03540573,5.194444444,,,,,,,,,,,,,11.05906063,0,,,0.324111111
9293,19:26.9,ALL,ok,00.19.25,38°09.670052N,122°27.251479W,1,0.9,18.7,1643,12723,171,27.8,11.2315,0,38.09670052,122.2725148,,3,0,3.03540573,5.194444444,,,,,,,,,,,,,11.05906063,0,,,0.324138889
9294,19:27.0,ALL,ok,00.19.25,38°09.670052N,122°27.251479W,1,0.9,18.7,1643,12723,171,27.8,11.2316,0.0984,38.09670052,122.2725148,,3,0,3.03540573,5.194444444,,,,,,,,,,,,,11.05915909,0.096889246,,,0.324166667
9295,19:27.1,ALL,ok,00.19.25,38°09.670052N,122°27.251479W,1,0.9,18.7,1644,12723,177,27.8,11.2318,0.0984,38.09670052,122.2725148,,3,0,3.03540573,5.194444444,,,,,,,,,,,,,11.05935602,0.096889246,,,0.324194444
9296,19:27.2,ALL,ok,00.19.25,38°09.670052N,122°27.251479W,1,0.9,18.7,1644,12723,177,27.8,11.2318,0,38.09670052,122.2725148,,3,0,3.03540573,5.194444444,,,,,,,,,,,,,11.05935602,0,,,0.324222222
9297,19:27.3,ALL,ok,00.19.25,38°09.670052N,122°27.251479W,1,0.9,18.7,1644,12723,177,27.8,11.2319,0.0984,38.09670052,122.2725148,,3,0,3.03540573,5.194444444,,,,,,,,,,,,,11.05945449,0.096889246,,,0.32425
9298,19:27.4,ALL,ok,00.19.25,38°09.670052N,122°27.251479W,1,0.9,18.7,1644,12723,177,27.8,11.2321,0.0984,38.09670052,122.2725148,,3,0,3.03540573,5.194444444,,,,,,,,,,,,,11.05965142,0.096889246,,,0.324277778
9299,19:27.5,ALL,ok,00.19.25,38°09.670052N,122°27.251479W,1,0.9,18.7,1644,12723,177,27.8,11.2321,0,38.09670052,122.2725148,,3,5.114596523,3.040520327,5.194444444,,,,,,,,,,,,,11.05965142,0,,,0.324305556
9300,19:27.6,ALL,ok,00.19.26,38°09.671717N,122°27.254281W,1,0.9,18.2,1645,12723,174,27.8,11.2321,0,38.09671717,122.2725428,,3,0,3.040520327,5.055555556,,,,,,,,,,,,,11.05965142,0,,,0.324333333
9301,19:27.7,ALL,ok,00.19.26,38°09.671717N,122°27.254281W,1,0.9,18.2,1645,12723,174,27.8,11.2321,0,38.09671717,122.2725428,,3,0,3.040520327,5.055555556,,,,,,,,,,,,,11.05965142,0,,,0.324361111
9302,19:27.8,ALL,ok,00.19.26,38°09.671717N,122°27.254281W,1,0.9,18.2,1645,12723,174,27.8,11.2326,0.2953,38.09671717,122.2725428,,3,0,3.040520327,5.055555556,,,,,,,,,,,,,11.06014374,0.290766203,,,0.324388889
9303,19:27.9,ALL,ok,00.19.26,38°09.671717N,122°27.254281W,1,0.9,18.2,1645,12723,174,27.8,11.2326,0,38.09671717,122.2725428,,3,0,3.040520327,5.055555556,,,,,,,,,,,,,11.06014374,0,,,0.324416667
9304,19:28.1,ALL,ok,00.19.26,38°09.671717N,122°27.254281W,1,0.9,18.2,1645,12723,174,27.8,11.2326,0,38.09671717,122.2725428,,3,0,3.040520327,5.055555556,,,,,,,,,,,,,11.06014374,0,,,0.324472222
9305,19:28.2,ALL,ok,00.19.26,38°09.671717N,122°27.254281W,1,0.9,18.2,1646,12723,172,27.8,11.2328,0,38.09671717,122.2725428,,3,0,3.040520327,5.055555556,,,,,,,,,,,,,11.06034067,0,,,0.3245
